SYSTEM,Empire,DISTANCE,GOOD,Between 140 - 160 Ly,,,Update : 18/08/15 - rev 1383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FACTION,Federation,DATAS,OK,Between 130 - 140 Ly and 160 - 180 Ly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Alliance,,MAYBE,Between 180 - 240 Ly (good FSD),,,Rev 1382 xlsx download link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10 t,3-10 t,615 cr,Vanayequi Ceratomorpha Fur,81,Clauss Hub,Vanayequi,170.53,183.69,183.69,211.61,228.37,129.14,241.25,132.98,116.67,82.64,216.92,230.56,219.37,178.84,188.45,236.97,146.34,246.04,163.74,177.53,153.65,145.2,228.79,127.37,203.42,263.46,174.15,74.32,129.69,129.24,335.04,128.36,160.09,179.03,137.26,136.51,175.3,297.97,152.46,152.73,147.33,90.03,119,204.29,235.9,213.59,139.06,258.19,153.52,246.32,138.93,274.16,216.84,95.2,198.34,94.5,167.27,70.48,270.51,55.61,162.77,193.7,177.47,172.66,175.12,175.12,101.21,165.22,235.42,118.71,202.56,186.88,94.57,113.92,209.58,163.76,155.09,260.01,219.02,117.42,170.21,157.39,221.85,182.23,268.88,195.78,253.7,163.81,170.46,156.81,149.12,179.55,125.5,246.51,170.49,163.96,174.51,107.76,0,113.68,114.08,288.58,268.32,185.4,201.07,252.29,97.23,213.17,182.35,132.65,Vanayequi,3-10 t,10 t
8 t,2-6 t,2398 cr,Vega Slimweed,"1,100.00",Taylor City,Vega (permit),67.89,132.04,132.04,98.5,165.26,37.25,171.98,26.9,14.64,88.48,155.67,147.98,128.42,65.54,128.83,123.72,46.98,160.91,103.52,85.06,76.98,102.92,134.6,59.11,158.27,165.48,119.63,99.24,30.32,30.19,293.58,93.52,72.57,79.77,168.76,34.89,70.26,251.41,133,118.47,71.46,103.55,89.24,139.38,132.89,157.75,116.99,202.9,131.62,202.35,78.84,215.98,134.21,118.13,201.11,140.56,88.33,129.84,240.11,149.03,118.5,114.46,122.48,83.25,118.83,118.83,26.02,64.05,123.11,46.2,108.15,101.78,149.54,41.37,105.34,155.06,153.03,212.78,222.76,118.66,120.31,120.71,149.69,154.78,212.85,112.43,196.19,80.28,97.37,94.22,66.55,112.11,56.12,185.64,119.2,113.92,110.85,37.16,113.68,0,103.97,181.14,254.91,96.46,167.68,217.75,50.22,186.24,125.77,26,Vega (permit),2-6 t,8 t
5 t,2 t,6771 cr,Vidavantian Lace,"556,882.00",Lee Mines,Vidavanta,166.54,232.28,232.28,172.55,251.98,81.49,141.13,122.45,114.63,154.08,196.31,205.7,196.46,140.7,201.6,201.13,125.88,259.42,163.74,99.99,172.8,189.53,208.89,59.73,249.82,230.75,129.98,72.71,127.23,90.34,387.42,120.19,93.75,179.29,144.51,138.55,165.79,334.76,176.24,201.06,159.53,32.01,29.83,236.67,176.88,200.27,75.53,303.07,184.27,267.91,114.11,291.84,235.17,176.53,279.4,187.79,191.11,88.69,314.1,130,111.93,141.39,133.39,180.4,130.48,130.48,89.42,104.2,186.95,109.79,144.38,196.99,183.11,115.67,181.64,204.6,223.88,258.1,301.65,146.9,127.22,198.08,250.81,93.23,308.75,152.69,206.81,134.7,200.56,195.34,155.62,171.59,145.12,230.22,127.07,211.92,167.33,74.93,114.08,103.97,0,219.91,309.59,197.5,242.07,309.22,133.25,279.99,138.1,126.96,Vidavanta,2 t,5 t
6 t,3 t,3262 cr,Volkhab Bee Drones,408,Vernadsky Dock,Volkhab,153.62,245.59,245.59,108.27,256.86,164.88,130.47,174.47,185.69,255.73,236.8,201.86,182.45,123.19,240.45,95.99,150.09,214.45,225.13,124,207,249.3,123.55,176.47,275.97,171.4,215.71,258.44,182.72,160.19,376.7,197.48,133.12,157.18,316.43,174.92,144.73,337.62,230.6,237.05,180.54,235.93,207.36,216.18,59.75,247.57,200.81,287.64,276.22,301.81,207.87,293.05,190.49,277.36,348.05,302.42,202.78,274.36,348.97,322.53,175.42,179.36,216.33,167.96,213.42,213.42,188.05,131.89,94.3,200.71,146.5,171.21,306.38,203.92,148.32,301.96,281.48,295.96,366.24,240.77,220.95,262.65,232.95,198.47,295.82,122.12,247.54,183.57,209.84,220.4,172.79,166.72,211.45,255.79,219.03,243.76,171.13,181.32,288.58,181.14,219.91,0,375.64,174.64,250.02,327.25,224.33,308.76,215.87,169.1,Volkhab,3 t,6 t
19 t,5-10 t,262 cr,Wheemete Wheat Cakes,"551,628.00",Eisinga Enterprise,Wheemete,266.51,230.12,230.12,270.55,136.52,269.89,400.34,237.43,241.4,258.03,160.45,182.79,195.04,269.3,137.86,288.88,291.96,205.85,162.96,303.55,195.29,168.79,347.74,276.18,148.9,221.25,211.48,247.24,230.13,277.72,184.64,340.82,316.33,267.13,208.35,247.95,273.5,112.04,359.79,296.9,291.08,313.36,285.81,292,354.79,147.03,361.18,196.67,127.49,77.44,207.02,108.55,279.98,279.4,161.26,288.64,216.71,331.73,66.23,251.19,372.53,226.75,210.26,280.2,212.01,212.01,275.2,281.45,281.43,216.99,248.95,292.29,314.25,215.73,227.45,107.84,311.55,110.27,165.55,344.9,210.99,140.51,198.19,393.93,165.58,359.19,208.5,209.37,225.18,227.4,289.73,349.71,201.59,146.37,211.52,203.5,350.31,285.47,268.32,254.91,309.59,375.64,0,268.27,352.31,150.66,218.54,196.45,209.11,259.44,Wheemete,5-10 t,19 t
9 t,2-5 t,4520 cr,Witchhaul Kobe Beef ,219,Hornby Terminal,Witchhaul,35.63,72.98,72.98,96.88,145.16,123.29,223.03,87.93,91.34,115.86,195.31,168,140.81,89.89,144.86,95.96,78.42,104.34,145.64,146.32,80.83,109.37,85.52,149.31,131.06,163.38,190.06,191.3,86.38,110.11,241.83,132.8,132.39,23.86,251.34,63.01,40.8,223.75,136.26,83.66,54.95,194.09,184.01,55.31,132.9,196.46,186.59,141.01,172.79,208.77,152.22,203.58,37.96,133.06,185.56,159.51,52.18,206.57,229.96,227.06,165.99,171.39,191.7,22.94,188.54,188.54,110.38,125.28,121.92,122.41,154.97,25.77,175.21,113.52,109.91,192.41,128.14,238.5,202.43,147.68,192.99,135.19,92.21,224.04,163.27,121.96,248.32,135.14,46.58,54,53.47,99.02,95.56,214.54,191.51,79.86,103.07,123.37,185.4,96.46,197.5,174.64,268.27,0,118.68,178.36,101.47,141.03,193.02,71.33,Witchhaul,2-5 t,9 t
10 t,ND,1175 cr,Wulpa Hyperbore Systems,28,Williams Gateway,Wulpa,138.76,128.44,128.44,204.9,246.31,196.64,271.85,177.29,169.49,128.52,302.89,282.72,256.59,188.63,247.38,201.62,142.99,209.8,245.17,223.76,179.82,189.11,128.19,217.96,211.44,281.79,284.81,242.82,175.49,179.13,304.39,131.15,192.88,133.78,315.21,150.29,141.27,311.8,82.79,59.54,99.89,224.47,242.75,80.94,198.06,302.33,202.48,209.2,257.09,308.05,241.96,306.84,115.32,115.6,222.96,130.78,152.95,207.48,314.13,254.34,175.51,274.01,287.33,110.94,283.86,283.86,162.69,209.54,229.32,206.43,259.04,99.46,134.72,195.59,225.73,271.64,66.01,344.72,235.94,113.67,285.88,219.29,186,245.56,243.93,153.16,355.13,236.43,139.4,130.49,107.6,98.03,182.29,324.9,284.75,150.49,98.63,175.5,201.07,167.68,242.07,250.02,352.31,118.68,0,242.53,166.94,181.52,290.06,150.84,Wulpa,ND,10 t
17 t,1-16 t,420 cr,Wuthielo Ku Froth,145,Tarter Dock,Wuthielo Ku,196.31,118.96,118.96,226.52,93.32,247.11,378.48,201.05,203.9,197.76,206.47,196.86,187.88,227.92,137.65,231.37,236.07,119.43,172.94,283.23,144.74,119.7,261.21,265.73,61.11,211.37,245.84,260.29,192.6,244.59,82.76,283.5,282.53,190.04,270.18,193.54,204.42,85.13,280.41,200.51,214.14,304.87,289.4,178.05,299.66,197.34,330.79,58.39,155.99,130.28,217.81,120.55,171.86,209.81,81.45,223.09,139.89,311.04,91.99,265.95,325.79,243.96,245.93,196.66,245.27,245.27,237.61,257.45,243.99,204.39,248.75,199.97,252.09,195.84,197.58,151.27,213.06,193.98,80.46,280.37,247.31,116.83,95.72,372.25,49.45,296.42,273.73,208.53,137.19,139.95,215.57,270.17,166.15,203.6,246.79,112.37,272.37,253.66,252.29,217.75,309.22,327.25,150.66,178.36,242.53,0,179.31,66.27,245.78,208.24,Wuthielo Ku,1-16 t,17 t
10 t,3-10 t,4482 cr,Xihe Biomorphic Companions,"1,965.00",Zhen Dock,Xihe,87.14,105.43,105.43,129.31,140.4,82.7,221.6,52.13,40.62,61.65,151.79,150.63,133.71,103.08,107.22,152.41,87.67,149.66,90.42,132.58,57.06,61.99,164.43,98.39,122.04,176.39,129.95,98.73,44.17,80.11,259.18,122.43,122.68,94.18,155.16,52.54,94.01,219.92,146.6,109.02,86.85,126.55,118.77,133.78,177.86,149.34,154.76,174.12,99.16,175.23,85.11,192.7,133.99,93.82,153.12,114.41,72.55,139.52,203.67,128.52,159.58,134.01,132.51,95.85,129.68,129.68,63.45,109.8,154.91,52.02,136.56,112.71,131.41,39.48,121.35,118.42,135.32,196.73,175.12,130.26,129.48,81.95,129.03,196.94,183.53,155.54,203.51,92.51,79.85,71.22,86.05,140.73,31.61,178.47,128.83,80.57,139.37,79.26,97.23,50.22,133.25,224.33,218.54,101.47,166.94,179.31,0,146.9,135.77,57.99,Xihe,3-10 t,10 t
5t,1 t,6060 cr,Yaso Kondi Leaf,114,Wheeler Market,Yaso Kondi,163.92,69.55,69.55,212.22,120.98,220.69,350.82,175.87,174.42,147.59,223.65,212.46,196.74,206.66,149.8,216.72,199.4,125.58,174.68,260.92,126.1,101.05,222.96,241.1,68.45,225.96,245.2,236.41,167.23,214.25,136.9,235.25,251.75,157.09,264.11,161.36,172.62,148.28,223.33,141.8,168.31,270.25,265.01,127.81,271.83,216,290.17,67.82,160.59,171.42,208.3,168.55,134.01,153.33,65.18,166.17,111.64,267.77,148.31,237.52,282.45,243.24,246.21,156.36,244.65,244.65,201.35,235.58,234.7,185.31,244.06,157.45,194.76,174.07,194.27,160.87,148.88,229.47,71.76,225.62,246.14,114.18,88.8,335.24,92.35,256.67,291.16,202.01,102.34,98.53,171.89,221.8,143.6,230.48,245.52,73.48,223.4,219.08,213.17,186.24,279.99,308.76,196.45,141.03,181.52,66.27,146.9,0,247.26,174.93,Yaso Kondi,1 t,5t
1 t,1 t,24590 cr,Leathery Eggs,400,Ridley Scott,Zaonce,164.19,216.39,216.39,135.71,164.37,108.93,203.66,113.11,121.27,194.29,64.25,87.21,95.22,125.44,109.06,167.26,160.18,192.26,73.68,119.94,131.31,148.43,232.68,101.92,189.47,127.57,8.72,117.11,114.92,125.87,310.68,209.96,146.59,173.92,119.93,140.64,165.18,237.43,257.47,237.35,192.48,159.41,108.79,244.05,197.46,71.59,196.97,247.25,109.14,157.58,51.12,181.51,225.61,226.43,244.1,243.8,162.75,206.6,218.93,177.86,213.71,37.97,5.22,190.26,8.06,8.06,141.61,109.47,140.32,86.28,70.51,208.58,255.66,98.15,110.37,130.6,269.7,128.42,264.2,238.09,14.07,137.7,196.97,211.46,235.44,210.49,74.43,58.05,179.32,183.48,186.22,230.6,117.75,96.61,13.12,187.34,230.29,138.02,182.35,125.77,138.1,215.87,209.11,193.02,290.06,245.78,135.77,247.26,0,140.69,Zaonce,1 t,1 t
18 t,1-18 t,374 cr,Zeessze Ant Grub Glue,489,Nicollier Hanger,Zeessze,42.28,115.31,115.31,85.09,157.88,54.35,176.77,28.91,26.37,90.81,163.1,148.22,125.21,55.05,129.68,105.67,32.87,143.69,110.92,91.3,69.53,100.89,112.15,79.59,150.04,158.76,135.62,124.82,31.87,41.99,281.56,94.21,76.87,54.11,192.02,14.9,45.03,244.5,126.16,103.91,51.85,126.03,112.88,116.52,120.34,165.4,129.18,187.24,141.55,203.19,95.66,211.59,109.26,118.32,197.99,143.19,71.73,148.38,238.04,171.15,121.79,124.14,138.08,57.94,134.47,134.47,43.08,69.11,111.77,63.27,112.64,76.67,153.78,56.63,96.86,164.83,143.28,218.26,218.84,119.5,137.29,122.16,133.11,166.8,200.01,101.72,207.14,88.64,79.25,78.27,45.71,97.01,58.83,190.66,135.98,101.8,97.16,54.92,132.65,26,126.96,169.1,259.44,71.33,150.84,208.24,57.99,174.93,140.69,0,Zeessze,1-18 t,18 t
MAX CAP,SUPPLY RATE,PRICE,ITEM,DIST(Ls),STATION,SYSTEM,39 Tauri,47 Ceti,47 Ceti,Aegaeon,Aerial,Aganippe,Alacarakmo,Alpha Centauri,Altair,Alya,Anduliga,Any Na,Arouca,AZ Cancri,Baltah'Sine,Banki,Bast,Belalans,CD-75 661,Cherbones,Chi Eridani,Coquim,Damna,Dea Motrona,Delta Phoenicis,Deuringas,Diso,Eleu ,Epsilon Indi,Eranin,Eshu,Esuseku,Ethgreze,Fujin,Geawen,George Pantazis,Geras,Goman,Haiden,Havasupai,Hecate,Heike,Helvetitj,HIP 10175,HIP 41181,HIP 59533,HIP 80364,Holva,HR 7221,Irukama,Jaradharre,Jaroua,Jotun (permit),Kachirigin,Kamitra,Kamorin,Kappa Fornacis,Karetii,Karsuki Ti,Kinago,Kongga,Korro Kung,Lave,LDS 883,Leesti,Leesti,LFT 1421,LP 375-25,Mechucos,Medb,Mokojing,Momus Reach,Mukusubii,Mulachi,Neritus,Ngadandari,Nguna,Ngurii,Njangari,Ochoeng,Orrere,Phiagre,Quechua,Rajukru,Rapa Bao,Rusani,Sanuma,Shinrarta Dezhra (permit),Tanmark,Tarach Tor,Terra Mater,Thrutis,Tiolce,Toxandji,Uszaa,Utgaroar,Uzumoku,V1090 Herculis,Vanayequi,Vega (permit),Vidavanta,Volkhab,Wheemete,Witchhaul,Wulpa,Wuthielo Ku,Xihe,Yaso Kondi,Zaonce,Zeessze,SYSTEM,SUPPLY RATE,MAXIMUM CAP
,,,,,,SUPPLY RATE,1-15 t,4 t,11 t,0-9 t,3-15 t,4 t,9-14 t,1-6 t,2-22 t,2-7 t,0-11 t,2-11 t,1-6 t,1-5 t,2-10 t,ND,4-5 t ,3-6 t,5-11 t,2-3 t,5-12 t,4-14 t,2-8 t,11 t,2-17 t,2-5 t,1-10 t,2-4 t,3-9 t,1-7 t,1-6 t,1-10 t,1-7 t,2-10 t,26 t,3-17 t,9-22 t,3-11 t,1-8 t,1-2 t,2-6 t,1-6 t,1-3 t,ND,ND,13 t,1-18 t,1-6 t,1-14 t,2-7 t,1-6 t,2-16 t,4-24 t,2-9 t,1-4 t,1-8 t,ND,2-5 t,7-11 t,1 t,1-12 t,6-14 t,4-7 t,3-5 t,1-9 t,2-7 t,3-11 t,13 t,ND,18 t,ND,3-7 t,3-5 t,11-19 t,6-7 t,3-5t,2-9 t,ND,7 t,ND,6-10 t,1-2 t,1-6 t,6-27 t,5-6 t,3-5 t,1-17 t,4-6 t,1-5 t,1-7 t,ND,1 t,9 t,2-14 t ,3-14 t,3-10 t,4-7 t,2-15 t ,3-10 t,2-6 t,2 t,3 t,5-10 t,2-5 t,ND,1-16 t,3-10 t,1 t,1 t,1-18 t,SUPPLY RATE,,
,,,,,,MAXIMUM CAP,17 t,7 t,12 t,14 t,15 t,4 t,14 t,7 t,22 t,16 t,16 t,11 t,12 t,5 t,18 t,18 t,10 t,11 t,12 t,3 t,18 t,20 t,15 t,13 t,17 t,7 t,15 t,13 t,11 t,8 t,9 t,10 t,7 t,10 t,26 t,9-17 t,22 t,16 t,ND,2 t,13 t,8 t,6 t,13 t,ND,ND,19 t,7 t,16 t,12-16 t,6 t,18 t,32 t,10 t,6 t,12 t,ND,5 t,18 t,3 t,16 t,20 t,7 t,7 t,14 t,7 t,ND,13 t,8 t,18 t,ND,7 t,15 t,19 t,13 t,10 t,18 t,ND,ND,14 t,16 t,6 t,10 t,16-27 t,11 t,10 t,17 t,6 t,9 t ,8 t,24 t,11 t,16 t,16 t,14 t,15 t,7 t,20 t ,10 t,8 t,5 t,6 t,19 t,9 t,10 t,17 t,10 t,5t,1 t,18 t,MAXIMUM CAP,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Forum topic link : ,,https://forums.frontier.co.uk/showthread.php?t=63119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Stats topic link :,,https://forums.frontier.co.uk/showthread.php?t=66538.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,System database :,,https://raw.githubusercontent.com/SteveHodge/ed-systems/master/tgcsystems.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#NAME?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cmdr Dragonic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
